filename,width,height,class,xmin,ymin,xmax,ymax
51.jpg,640,512,person,159,41,171,51
51.jpg,640,512,person,163,49,177,62
51.jpg,640,512,car,111,0,171,33
51.jpg,640,512,person,178,45,189,54
51.jpg,640,512,person,170,34,182,43
51.jpg,640,512,person,159,41,171,51
51.jpg,640,512,person,163,49,177,62
51.jpg,640,512,car,111,0,171,33
51.jpg,640,512,person,178,45,189,54
51.jpg,640,512,person,170,34,182,43
51.jpg,640,512,person,159,41,171,51
51.jpg,640,512,person,163,49,177,62
51.jpg,640,512,car,111,0,171,33
51.jpg,640,512,person,178,45,189,54
51.jpg,640,512,person,170,34,182,43
51.jpg,640,512,person,159,41,171,51
51.jpg,640,512,person,163,49,177,62
51.jpg,640,512,car,111,0,171,33
51.jpg,640,512,person,178,45,189,54
51.jpg,640,512,person,170,34,182,43
51.jpg,640,512,person,159,41,171,51
51.jpg,640,512,person,163,49,177,62
51.jpg,640,512,car,111,0,171,33
51.jpg,640,512,person,178,45,189,54
51.jpg,640,512,person,170,34,182,43
51.jpg,640,512,person,159,41,171,51
51.jpg,640,512,person,163,49,177,62
51.jpg,640,512,car,111,0,171,33
51.jpg,640,512,person,178,45,189,54
51.jpg,640,512,person,170,34,182,43
51.jpg,640,512,person,159,41,171,51
51.jpg,640,512,person,163,49,177,62
51.jpg,640,512,car,111,0,171,33
51.jpg,640,512,person,178,45,189,54
51.jpg,640,512,person,170,34,182,43
51.jpg,640,512,person,159,41,171,51
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
52.jpg,640,512,person,168,127,179,136
52.jpg,640,512,person,174,108,184,116
52.jpg,640,512,car,115,60,177,106
52.jpg,640,512,person,163,115,176,124
52.jpg,640,512,person,183,117,193,130
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
53.jpg,640,512,person,160,197,174,207
53.jpg,640,512,car,111,144,172,188
53.jpg,640,512,person,182,201,189,212
53.jpg,640,512,person,172,191,185,200
53.jpg,640,512,person,167,207,177,220
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
54.jpg,640,512,person,167,297,179,308
54.jpg,640,512,person,159,287,173,296
54.jpg,640,512,car,109,230,170,277
54.jpg,640,512,person,171,279,185,288
54.jpg,640,512,person,181,289,189,301
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
55.jpg,640,512,person,181,465,190,476
55.jpg,640,512,car,125,416,188,463
55.jpg,640,512,person,189,462,198,473
55.jpg,640,512,person,199,470,209,485
55.jpg,640,512,person,183,477,196,489
57.jpg,640,512,person,33,43,43,54
57.jpg,640,512,person,31,54,43,64
57.jpg,640,512,car,18,0,43,39
57.jpg,640,512,person,33,43,43,54
57.jpg,640,512,person,31,54,43,64
57.jpg,640,512,car,18,0,43,39
57.jpg,640,512,person,33,43,43,54
57.jpg,640,512,person,31,54,43,64
57.jpg,640,512,car,18,0,43,39
57.jpg,640,512,person,33,43,43,54
57.jpg,640,512,person,31,54,43,64
57.jpg,640,512,car,18,0,43,39
57.jpg,640,512,person,33,43,43,54
57.jpg,640,512,person,31,54,43,64
57.jpg,640,512,car,18,0,43,39
57.jpg,640,512,person,33,43,43,54
57.jpg,640,512,person,31,54,43,64
57.jpg,640,512,car,18,0,43,39
57.jpg,640,512,person,33,43,43,54
57.jpg,640,512,person,31,54,43,64
57.jpg,640,512,car,18,0,43,39
57.jpg,640,512,person,33,43,43,54
57.jpg,640,512,person,31,54,43,64
57.jpg,640,512,car,18,0,43,39
577.jpg,640,512,car,309,0,329,18
578.jpg,640,512,car,308,15,332,53
579.jpg,640,512,car,306,52,332,95
579.jpg,640,512,car,303,0,329,33
58.jpg,640,512,person,38,303,49,314
58.jpg,640,512,car,21,165,52,217
58.jpg,640,512,car,22,231,51,298
58.jpg,640,512,person,36,313,51,324
580.jpg,640,512,car,306,97,331,139
580.jpg,640,512,car,301,22,330,70
581.jpg,640,512,car,302,208,331,261
581.jpg,640,512,car,298,116,330,173
582.jpg,640,512,car,303,268,332,324
582.jpg,640,512,car,298,165,328,232
583.jpg,640,512,car,290,417,329,506
584.jpg,640,512,car,292,490,327,511
585.jpg,640,512,person,292,74,304,106
585.jpg,640,512,person,310,72,321,104
586.jpg,640,512,person,285,277,300,311
586.jpg,640,512,person,305,276,318,311
587.jpg,640,512,person,283,344,295,376
587.jpg,640,512,person,305,345,316,377
588.jpg,640,512,person,281,410,295,442
588.jpg,640,512,person,304,409,316,442
588.jpg,640,512,person,281,410,295,442
588.jpg,640,512,person,304,409,316,442
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
59.jpg,640,512,car,23,326,51,385
59.jpg,640,512,person,39,393,55,404
59.jpg,640,512,person,38,403,54,415
59.jpg,640,512,car,22,255,51,310
60.jpg,640,512,person,54,494,65,505
60.jpg,640,512,person,54,485,66,495
60.jpg,640,512,car,33,423,64,479
60.jpg,640,512,car,30,356,56,405
60.jpg,640,512,person,54,494,65,505
60.jpg,640,512,person,54,485,66,495
60.jpg,640,512,car,33,423,64,479
60.jpg,640,512,car,30,356,56,405
60.jpg,640,512,person,54,494,65,505
60.jpg,640,512,person,54,485,66,495
60.jpg,640,512,car,33,423,64,479
60.jpg,640,512,car,30,356,56,405
602.jpg,640,512,person,300,230,310,252
602.jpg,640,512,person,299,213,309,231
602.jpg,640,512,person,317,217,329,239
602.jpg,640,512,person,318,204,329,223
603.jpg,640,512,person,300,239,310,257
603.jpg,640,512,person,313,226,326,249
603.jpg,640,512,person,319,215,329,232
603.jpg,640,512,person,298,224,311,243
604.jpg,640,512,person,300,241,310,262
604.jpg,640,512,person,312,232,326,252
604.jpg,640,512,person,318,216,330,237
604.jpg,640,512,person,298,228,309,245
605.jpg,640,512,person,310,234,325,256
605.jpg,640,512,person,319,223,331,242
605.jpg,640,512,person,300,243,310,265
605.jpg,640,512,person,299,232,309,250
606.jpg,640,512,person,319,226,330,242
606.jpg,640,512,person,314,238,326,258
606.jpg,640,512,person,302,245,313,267
606.jpg,640,512,person,298,233,310,252
607.jpg,640,512,person,312,236,326,258
607.jpg,640,512,person,319,221,330,245
607.jpg,640,512,person,301,244,312,266
607.jpg,640,512,person,298,231,310,250
608.jpg,640,512,person,320,218,331,237
608.jpg,640,512,person,312,232,327,251
608.jpg,640,512,person,298,228,310,247
608.jpg,640,512,person,300,240,312,260
609.jpg,640,512,person,302,235,313,254
609.jpg,640,512,person,320,214,330,239
609.jpg,640,512,person,298,221,309,243
609.jpg,640,512,person,310,228,331,248
609.jpg,640,512,person,302,235,313,254
609.jpg,640,512,person,320,214,330,239
609.jpg,640,512,person,298,221,309,243
609.jpg,640,512,person,310,228,331,248
610.jpg,640,512,person,302,224,312,241
610.jpg,640,512,person,317,214,331,234
610.jpg,640,512,person,324,202,338,222
610.jpg,640,512,person,301,210,313,229
611.jpg,640,512,person,327,196,336,218
611.jpg,640,512,person,316,202,327,223
611.jpg,640,512,person,304,215,314,235
611.jpg,640,512,person,302,202,312,221
612.jpg,640,512,person,317,189,327,211
612.jpg,640,512,person,327,189,337,210
612.jpg,640,512,person,304,205,315,227
612.jpg,640,512,person,302,194,314,211
613.jpg,640,512,person,305,198,315,218
613.jpg,640,512,person,318,179,328,201
613.jpg,640,512,person,327,180,338,201
613.jpg,640,512,person,303,183,316,203
614.jpg,640,512,person,304,177,317,196
614.jpg,640,512,person,327,162,340,181
614.jpg,640,512,person,314,160,327,179
614.jpg,640,512,person,303,162,316,181
615.jpg,640,512,person,326,152,339,172
615.jpg,640,512,person,313,150,326,172
615.jpg,640,512,person,304,163,317,182
615.jpg,640,512,person,302,152,315,171
616.jpg,640,512,person,328,141,338,160
616.jpg,640,512,person,313,138,323,157
616.jpg,640,512,person,303,152,316,171
616.jpg,640,512,person,302,140,315,158
617.jpg,640,512,person,326,120,337,139
617.jpg,640,512,person,303,129,315,148
617.jpg,640,512,person,313,117,325,139
617.jpg,640,512,person,303,117,315,136
618.jpg,640,512,person,324,98,336,117
618.jpg,640,512,person,305,103,316,122
618.jpg,640,512,person,312,95,324,114
618.jpg,640,512,person,302,94,314,113
619.jpg,640,512,person,325,88,336,107
619.jpg,640,512,person,304,89,316,108
619.jpg,640,512,person,313,82,325,102
619.jpg,640,512,person,303,83,315,102
619.jpg,640,512,person,325,88,336,107
619.jpg,640,512,person,304,89,316,108
619.jpg,640,512,person,313,82,325,102
619.jpg,640,512,person,303,83,315,102
620.jpg,640,512,person,325,74,335,93
620.jpg,640,512,person,314,69,324,92
620.jpg,640,512,person,305,77,315,96
620.jpg,640,512,person,304,69,314,88
621.jpg,640,512,person,324,63,334,82
621.jpg,640,512,person,313,59,323,79
621.jpg,640,512,person,305,66,315,82
621.jpg,640,512,person,303,58,313,74
622.jpg,640,512,person,323,50,333,69
622.jpg,640,512,person,313,44,323,66
622.jpg,640,512,person,304,50,314,69
622.jpg,640,512,person,304,45,314,64
623.jpg,640,512,person,322,37,332,56
623.jpg,640,512,person,313,33,323,53
623.jpg,640,512,person,304,40,314,59
623.jpg,640,512,person,303,33,313,52
624.jpg,640,512,person,322,23,332,43
624.jpg,640,512,person,312,19,322,38
624.jpg,640,512,person,304,24,314,43
624.jpg,640,512,person,303,18,313,37
625.jpg,640,512,person,322,10,332,29
625.jpg,640,512,person,312,5,322,24
625.jpg,640,512,person,305,13,315,32
625.jpg,640,512,person,303,6,313,25
626.jpg,640,512,person,321,0,331,15
626.jpg,640,512,person,302,0,312,15
626.jpg,640,512,person,312,0,322,10
626.jpg,640,512,person,321,0,331,15
626.jpg,640,512,person,302,0,312,15
626.jpg,640,512,person,312,0,322,10
626.jpg,640,512,person,321,0,331,15
626.jpg,640,512,person,302,0,312,15
626.jpg,640,512,person,312,0,322,10
626.jpg,640,512,person,321,0,331,15
626.jpg,640,512,person,302,0,312,15
626.jpg,640,512,person,312,0,322,10
626.jpg,640,512,person,321,0,331,15
